Passenger ID;First Name;Last Name;Gender;Age;Nationality;Airport Name;Airport Country Code;Country Name;Airport Continent;Continents;Departure Date;Arrival Airport;Pilot Name;Flight Status;Ticket Type;Passenger Status
t3DrbH;Halli;Keyes;Female;57;Russia;Grundarfj?r?ur Airport;IS;Iceland;EU;Europe;7/13/2022;GUU;Halli Keyes;On Time;Business;On Time
3iS9z7;Martainn;Dunford;Male;63;Slovenia;Xingcheng Air Base;CN;China;AS;Asia;2/14/2022;XEN;Martainn Dunford;Cancelled;Business;On Time
JClrgv;Leta;Stapley;Female;60;Philippines;Ardmore Downtown Executive Airport;US;United States;NAM;North America;11/12/2022;AHD;Leta Stapley;On Time;Business;On Time
fy2QEf;Barbey;Gilluley;Female;59;Ukraine;Masset Airport;CA;Canada;NAM;North America;2/15/2022;ZMT;Barbey Gilluley;Cancelled;Business;On Time
5a1UIz;Shayla;Wretham;Female;77;Egypt;Sloulin Field International Airport;US;United States;NAM;North America;4/28/2022;ISN;Shayla Wretham;Cancelled;Business;On Time
OoCpHN;Maximilianus;O'Shevlin;Male;3;Portugal;Dr. Arturo H. Illia Airport;AR;Argentina;SAM;South America;9/17/2022;GNR;Maximilianus O'Shevlin;Delayed;Business;On Time
5JXZY1;Toddie;Dunmuir;Male;46;Czech Republic;Lublin Airport;PL;Poland;EU;Europe;12/15/2022;LUZ;Toddie Dunmuir;Cancelled;Business;On Time
09Yfax;Melisande;Poser;Female;44;China;Surgut Airport;RU;Russian Federation;AS;Asia;6/16/2022;SGC;Melisande Poser;Delayed;Business;On Time
0Zc4DK;Maible;Holah;Female;67;Mexico;In?cio Lu?s do Nascimento Airport;BR;Brazil;SAM;South America;7/31/2022;JUA;Maible Holah;On Time;Business;On Time
0zw9od;Andreana;Birwhistle;Female;6;China;Fillmore Municipal Airport;US;United States;NAM;North America;7/30/2022;FIL;Andreana Birwhistle;Cancelled;Business;On Time
q1ESbv;Dorthea;Derges;Female;40;Malaysia;Ormoc Airport;PH;Philippines;AS;Asia;3/9/2022;OMC;Dorthea Derges;On Time;Business;On Time
DuKnSh;Carly;Spurrier;Male;82;Norway;Vincenzo Florio Airport Trapani-Birgi;IT;Italy;EU;Europe;10/23/2022;TPS;Carly Spurrier;Delayed;Business;On Time
a6jVfR;Dawn;Bech;Female;14;Belarus;Chillagoe Airport;AU;Australia;OC;Oceania;7/21/2022;LLG;Dawn Bech;Cancelled;Business;On Time
65IpBo;Codi;Connealy;Female;49;Afghanistan;Capit?n Av. German Quiroga G. Airport;BO;Bolivia, Plurinational State of;SAM;South America;6/6/2022;SRJ;Codi Connealy;On Time;Business;On Time
wA16DZ;Bobbe;Hourican;Female;45;Indonesia;Clermont-Ferrand Auvergne Airport;FR;France;EU;Europe;5/16/2022;CFE;Bobbe Hourican;On Time;Business;On Time
LHxBuY;Kippie;Bangs;Male;4;Angola;Pine Cay Airport;TC;Turks and Caicos Islands;NAM;North America;7/7/2022;PIC;Kippie Bangs;Cancelled;Business;On Time
XrCS0G;Clari;Cianni;Female;1;China;Borlange Airport;SE;Sweden;EU;Europe;11/2/2022;BLE;Clari Cianni;Cancelled;Business;On Time
hrB0XX;Mikael;Nazer;Male;64;France;Innamincka Airport;AU;Australia;OC;Oceania;8/8/2022;INM;Mikael Nazer;Delayed;Business;On Time
UJVnYQ;Dodie;Kurton;Female;31;Thailand;Cape Air Seaplanes on Boston Harbor Seaplane Base;US;United States;NAM;North America;3/18/2022;BNH;Dodie Kurton;Cancelled;Business;On Time
zfXzjJ;Josselyn;Curner;Female;16;Switzerland;Lekana Airport;CG;Congo;AF;Africa;9/4/2022;LKC;Josselyn Curner;Cancelled;Business;On Time
anQZuF;Tiffani;Milington;Female;16;Czech Republic;Silvio Pettirossi International Airport;PY;Paraguay;SAM;South America;5/25/2022;ASU;Tiffani Milington;Cancelled;Business;On Time
c2jorZ;Larry;Stilly;Male;7;Sweden;Marion Downs Airport;AU;Australia;OC;Oceania;3/14/2022;MXD;Larry Stilly;On Time;Business;On Time
iCLWld;Court;Rockliffe;Male;60;United States;Waycross Ware County Airport;US;United States;NAM;North America;8/24/2022;AYS;Court Rockliffe;Cancelled;Business;On Time
zI13Gq;Billie;Tribell;Female;86;China;Tin City Long Range Radar Station Airport;US;United States;NAM;North America;12/17/2022;TNC;Billie Tribell;Delayed;Business;On Time
IgmZ5o;Bibbye;Cerro;Female;80;Brazil;Bordeaux-M?rignac Airport;FR;France;EU;Europe;9/1/2022;BOD;Bibbye Cerro;Cancelled;Business;On Time
gP53IG;Audie;Penelli;Female;67;Indonesia;Kelsey Airport;CA;Canada;NAM;North America;4/2/2022;KES;Audie Penelli;Cancelled;Business;On Time
FiSjls;Anthea;Lack;Female;36;Poland;Oneida County Airport;US;United States;NAM;North America;5/26/2022;UCA;Anthea Lack;Delayed;Business;On Time
kRKYis;Papagena;Toynbee;Female;23;China;Paulo Afonso Airport;BR;Brazil;SAM;South America;5/18/2022;PAV;Papagena Toynbee;Cancelled;Business;On Time
GaHaz3;Ester;Baldwin;Female;57;Indonesia;Tenerife Norte Airport;ES;Spain;EU;Europe;12/4/2022;TFN;Ester Baldwin;On Time;Business;On Time
mRGMFv;Ninnette;Mayfield;Female;10;Russia;Faaite Airport;PF;French Polynesia;OC;Oceania;8/20/2022;FAC;Ninnette Mayfield;On Time;Business;On Time
TcwBgm;Kris;Slatcher;Male;85;Spain;Mersing Airport;MY;Malaysia;AS;Asia;4/3/2022;MEP;Kris Slatcher;On Time;Business;On Time
ehS8Us;Gilly;Ottam;Female;15;China;Shakhtyorsk Airport;RU;Russian Federation;EU;Europe;1/22/2022;EKS;Gilly Ottam;Cancelled;Business;On Time
TJG5Tu;Shae;Wikey;Female;75;Indonesia;Mercedita Airport;PR;Puerto Rico;NAM;North America;4/26/2022;PSE;Shae Wikey;On Time;Business;On Time
pTmvtJ;Liana;Tewkesbury.;Female;38;Australia;Daniel Field;US;United States;NAM;North America;5/1/2022;DNL;Liana Tewkesbury.;Delayed;Business;On Time
1msKYS;Reagan;Briiginshaw;Male;35;China;Tumbang Samba Airport;ID;Indonesia;AS;Asia;4/20/2022;TBM;Reagan Briiginshaw;Cancelled;Business;On Time
UUgXRm;Agna;Patesel;Female;82;Indonesia;Bubaque Airport;GW;Guinea-Bissau;AF;Africa;2/3/2022;BQE;Agna Patesel;Delayed;Business;On Time
6hriv6;Agnes;Nickoles;Female;12;China;Pedernales Airport;VE;Venezuela, Bolivarian Republic of;SAM;South America;4/30/2022;PDZ;Agnes Nickoles;Cancelled;Business;On Time
btvdqM;Reggy;Keay;Male;54;Thailand;Barranca De Upia Airport;CO;Colombia;SAM;South America;3/9/2022;BAC;Reggy Keay;On Time;Business;On Time
b2LLxj;Paxon;Thorneywork;Male;73;Tanzania;Auckland International Airport;NZ;New Zealand;OC;Oceania;8/29/2022;AKL;Paxon Thorneywork;On Time;Business;On Time
v5am7N;Merwyn;Grinyakin;Male;34;Japan;Laguna Airport;BR;Brazil;SAM;South America;3/12/2022;0;Merwyn Grinyakin;Cancelled;Business;On Time
SQRn6q;Zachariah;Braybrook;Male;81;China;Birjand Airport;IR;Iran, Islamic Republic of;AS;Asia;6/11/2022;XBJ;Zachariah Braybrook;Cancelled;Business;On Time
tZ9tLT;Rochell;Croutear;Female;56;China;Victoria Reservoir Seaplane Base;LK;Sri Lanka;AS;Asia;12/7/2022;KDW;Rochell Croutear;Delayed;Business;On Time
2yaFyn;Theodosia;Fay;Female;68;Portugal;Bremerhaven Airport;DE;Germany;EU;Europe;5/23/2022;BRV;Theodosia Fay;Delayed;Business;On Time
I7R69e;Inna;Hunnable;Female;78;China;Pompeu Airport;BR;Brazil;SAM;South America;8/12/2022;0;Inna Hunnable;On Time;Business;On Time
3AEmQk;Starr;Gatch;Female;45;Philippines;Cerro Largo International Airport;UY;Uruguay;SAM;South America;12/2/2022;MLZ;Starr Gatch;Cancelled;Business;On Time
1CxN8t;Cate;Yakubowicz;Female;53;Tanzania;Fullerton Municipal Airport;US;United States;NAM;North America;5/17/2022;FUL;Cate Yakubowicz;On Time;Business;On Time
JsaWSu;Teri;Irnis;Female;13;China;Anfa Airport;MA;Morocco;AF;Africa;12/3/2022;CAS;Teri Irnis;On Time;Business;On Time
x8cR80;Ethyl;Castelletti;Female;50;Philippines;Manga Airport;PG;Papua New Guinea;OC;Oceania;3/4/2022;MGP;Ethyl Castelletti;On Time;Business;On Time
FEH9W7;Chane;Fautly;Male;34;Iran;Whiteriver Airport;US;United States;NAM;North America;4/28/2022;WTR;Chane Fautly;Delayed;Business;On Time
ODg2Ex;Reagen;Kubala;Male;67;Sweden;Damazin Airport;SD;Sudan;AF;Africa;4/15/2022;RSS;Reagen Kubala;Cancelled;Business;On Time
KPeDGQ;Quintina;Phebee;Female;29;North Korea;Erenhot Saiwusu International Airport;CN;China;AS;Asia;9/30/2022;ERL;Quintina Phebee;Delayed;Business;On Time
9IHxKX;Rory;Dict;Male;89;Ukraine;General Juan N Alvarez International Airport;MX;Mexico;NAM;North America;3/7/2022;ACA;Rory Dict;Cancelled;Business;On Time
LeOq0I;Fayina;Gladwell;Female;63;Canada;Ofu Village Airport;AS;American Samoa;OC;Oceania;7/29/2022;OFU;Fayina Gladwell;Delayed;Business;On Time
rOdxqR;Peta;Crilley;Female;32;Tanzania;Kansai International Airport;JP;Japan;AS;Asia;12/13/2022;KIX;Peta Crilley;Cancelled;Business;On Time
WAHQ1r;Gaby;MacFadin;Male;45;Argentina;Svetlaya Airport;RU;Russian Federation;EU;Europe;2/8/2022;ETL;Gaby MacFadin;Delayed;Business;On Time
lUkhM2;Welby;Haliburn;Male;40;Philippines;Udon Thani Airport;TH;Thailand;AS;Asia;12/22/2022;UTH;Welby Haliburn;Delayed;Business;On Time
ZU1aHX;Jermaine;Antognetti;Male;69;Indonesia;Deniliquin Airport;AU;Australia;OC;Oceania;1/6/2022;DNQ;Jermaine Antognetti;Delayed;Business;On Time
tBJEKW;Igor;Monnelly;Male;66;Indonesia;Aroa Airport;PG;Papua New Guinea;OC;Oceania;8/7/2022;AOA;Igor Monnelly;Delayed;Business;On Time
LFowAC;Stevana;Ripley;Female;62;Ukraine;Hamilton Island Airport;AU;Australia;OC;Oceania;11/4/2022;HTI;Stevana Ripley;On Time;Business;On Time
X1H0bj;Kass;Caldeyroux;Female;45;Poland;Mariquita Airport;CO;Colombia;SAM;South America;6/6/2022;MQU;Kass Caldeyroux;Delayed;Business;On Time
sOcx8E;Mariejeanne;Thonger;Female;28;China;Sioux Gateway Col. Bud Day Field;US;United States;NAM;North America;8/24/2022;SUX;Mariejeanne Thonger;Delayed;Business;On Time
tbDk8y;Bendite;Tunkin;Female;9;Malta;Sertan?polis Airport;BR;Brazil;SAM;South America;2/17/2022;0;Bendite Tunkin;On Time;Business;On Time
G0dGEO;Rikki;McKelvie;Female;39;Indonesia;Red Bluff Municipal Airport;US;United States;NAM;North America;9/6/2022;RBL;Rikki McKelvie;Cancelled;Business;On Time
avu4Pk;Candi;Leaming;Female;10;Indonesia;Estevan Airport;CA;Canada;NAM;North America;10/14/2022;YEN;Candi Leaming;Delayed;Business;On Time
WuLwhg;Allis;Colbertson;Female;4;Ukraine;Gatokae Airport;SB;Solomon Islands;OC;Oceania;1/9/2022;GTA;Allis Colbertson;Delayed;Business;On Time
PDposG;Terra;Kolczynski;Female;14;Indonesia;Lijiang Airport;CN;China;AS;Asia;8/16/2022;LJG;Terra Kolczynski;On Time;Business;On Time
KDmhjD;Frankie;Zupa;Male;23;United States;Dawson Creek Airport;CA;Canada;NAM;North America;8/21/2022;YDQ;Frankie Zupa;Delayed;Business;On Time
aMp0MX;Demetris;Dearnley;Female;61;China;Aswan International Airport;EG;Egypt;AF;Africa;11/12/2022;ASW;Demetris Dearnley;On Time;Business;On Time
iqEJ00;Minda;Stamp;Female;30;France;Icabar? Airport;VE;Venezuela, Bolivarian Republic of;SAM;South America;7/24/2022;ICA;Minda Stamp;Delayed;Business;On Time
XJ3Dvv;Cyrille;Doody;Male;35;Argentina;Narrandera Airport;AU;Australia;OC;Oceania;6/11/2022;NRA;Cyrille Doody;Cancelled;Business;On Time
5ZFFuA;Maurice;Haruard;Male;6;Indonesia;Salamo Airport;PG;Papua New Guinea;OC;Oceania;12/26/2022;SAM;Maurice Haruard;Cancelled;Business;On Time
r05UX2;Bruce;Cormack;Male;74;China;Faa'a International Airport;PF;French Polynesia;OC;Oceania;10/8/2022;PPT;Bruce Cormack;On Time;Business;On Time
cxSYSw;Bryana;Dobell;Female;22;Brazil;Puerto Armuelles Airport;PA;Panama;NAM;North America;12/3/2022;AML;Bryana Dobell;Cancelled;Business;On Time
mtswDR;Jabez;Pedwell;Male;27;Yemen;Reus Air Base;ES;Spain;EU;Europe;9/9/2022;REU;Jabez Pedwell;Delayed;Business;On Time
fe8MrD;Devondra;Fisk;Female;64;Portugal;Sitiawan Airport;MY;Malaysia;AS;Asia;4/27/2022;SWY;Devondra Fisk;On Time;Business;On Time
HOl47e;Fedora;Sattin;Female;48;Trinidad and Tobago;Vila Bela da Sant?ssima Trindade Airport;BR;Brazil;SAM;South America;3/16/2022;MTG;Fedora Sattin;Cancelled;Business;On Time
OMapg0;Elisa;Palffrey;Female;28;Panama;Whitesburg Municipal Airport;US;United States;NAM;North America;5/21/2022;BRG;Elisa Palffrey;On Time;Business;On Time
dFvjpf;Aubrie;Howship;Female;48;Madagascar;Betoambari Airport;ID;Indonesia;AS;Asia;5/30/2022;BUW;Aubrie Howship;Cancelled;Business;On Time
TfjKqb;Edna;Clowes;Female;87;Colombia;Licenciado Manuel Crescencio Rejon Int Airport;MX;Mexico;NAM;North America;3/17/2022;MID;Edna Clowes;Delayed;Business;On Time
PoORyG;Martyn;Scarratt;Male;84;China;Willow Airport;US;United States;NAM;North America;8/28/2022;WOW;Martyn Scarratt;Delayed;Business;On Time
b7OwUL;Leif;Heath;Male;56;Czech Republic;Lathrop Wells Airport / Jackass Aeropark;US;United States;NAM;North America;4/19/2022;LTH;Leif Heath;Cancelled;Business;On Time
N4Ioky;Julianna;Strongitharm;Female;84;China;Limon International Airport;CR;Costa Rica;NAM;North America;3/3/2022;LIO;Julianna Strongitharm;Cancelled;Business;On Time
5YelYc;Ellis;Maddra;Male;89;Ukraine;Shahroud Airport;IR;Iran, Islamic Republic of;AS;Asia;3/7/2022;RUD;Ellis Maddra;Delayed;Business;On Time
xuEYJk;Maurine;Streader;Female;89;Poland;Iki Airport;JP;Japan;AS;Asia;4/2/2022;IKI;Maurine Streader;Delayed;Business;On Time
MAu6Ed;Prudy;Verchambre;Female;37;Indonesia;Praia International Airport;CV;Cabo Verde;AF;Africa;4/20/2022;RAI;Prudy Verchambre;Cancelled;Business;On Time
q0yzvH;Zak;Clerke;Male;82;Democratic Republic of the Congo;Juist Airport;DE;Germany;EU;Europe;12/4/2022;JUI;Zak Clerke;On Time;Business;On Time
6rgRpP;Agneta;Wake;Female;74;Venezuela;St Leonard Airport;CA;Canada;NAM;North America;10/22/2022;YSL;Agneta Wake;Delayed;Business;On Time
IHoQDb;Northrup;Teers;Male;6;Czech Republic;Humacao Airport;PR;Puerto Rico;NAM;North America;10/23/2022;HUC;Northrup Teers;On Time;Business;On Time
qr25Wz;Homerus;Duncklee;Male;63;China;Bario Airport;MY;Malaysia;AS;Asia;8/25/2022;BBN;Homerus Duncklee;On Time;Business;On Time
MHt9Ej;Cornie;Brunesco;Male;88;United States;Hearst Ren? Fontaine Municipal Airport;CA;Canada;NAM;North America;4/8/2022;YHF;Cornie Brunesco;Cancelled;Business;On Time
Iy0oRM;Early;Hebron;Male;43;Ukraine;El Yopal Airport;CO;Colombia;SAM;South America;7/2/2022;EYP;Early Hebron;On Time;Business;On Time
ChRJIX;Janenna;Eleshenar;Female;30;Ukraine;Gamboola Airport;AU;Australia;OC;Oceania;7/4/2022;GBP;Janenna Eleshenar;Cancelled;Business;On Time
h3WM7u;Griff;Demcik;Male;43;Germany;Shikarpur Airport;PK;Pakistan;AS;Asia;8/13/2022;SWV;Griff Demcik;On Time;Business;On Time
GHZNnS;Jennifer;Chattey;Female;7;China;Kingsville Naval Air Station;US;United States;NAM;North America;7/31/2022;NQI;Jennifer Chattey;On Time;Business;On Time
BwGKjy;Debbie;Anstiss;Female;1;Brazil;Kramatorsk Airport;UA;Ukraine;EU;Europe;10/26/2022;KRQ;Debbie Anstiss;On Time;Business;On Time
Jxc1Wx;Rafi;Buxcy;Male;89;United States;McMinn County Airport;US;United States;NAM;North America;6/19/2022;MMI;Rafi Buxcy;Delayed;Business;On Time
SoPfzp;Jerrilyn;Caddens;Female;15;Finland;Gustaf III Airport;BL;Saint Barth?lemy;NAM;North America;9/12/2022;SBH;Jerrilyn Caddens;Cancelled;Business;On Time
AvfJ1p;Tallie;Ruffler;Female;33;China;Warsaw Chopin Airport;PL;Poland;EU;Europe;2/25/2022;WAW;Tallie Ruffler;Cancelled;Business;On Time
J6Vikd;Brant;Blow;Male;55;China;Prieska Airport;ZA;South Africa;AF;Africa;8/3/2022;PRK;Brant Blow;On Time;Business;On Time
Zcw79K;Osmond;Pepineaux;Male;22;Indonesia;Kiwayu Airport;KE;Kenya;AF;Africa;6/17/2022;KWY;Osmond Pepineaux;On Time;Business;On Time
PFBgIe;Shauna;Goomes;Female;38;China;Christmas Island Airport;CX;Christmas Island;AS;Asia;11/4/2022;XCH;Shauna Goomes;Cancelled;Business;On Time
BhuMnG;Otes;Luberto;Male;44;Mexico;Akure Airport;NG;Nigeria;AF;Africa;12/3/2022;AKR;Otes Luberto;On Time;Business;On Time
Vw0UVm;Gianina;Hadrill;Female;73;Mexico;RAF Fairford;GB;United Kingdom;EU;Europe;4/18/2022;FFD;Gianina Hadrill;On Time;Business;On Time
H7YHSi;Carlos;Pont;Male;22;Latvia;Florence Regional Airport;US;United States;NAM;North America;1/17/2022;FLO;Carlos Pont;Delayed;Business;On Time
KUvlpK;Brianne;Mouget;Female;69;South Korea;General Servando Canales International Airport;MX;Mexico;NAM;North America;10/12/2022;MAM;Brianne Mouget;Delayed;Business;On Time
gNAKrn;Enrika;Sabattier;Female;6;Bulgaria;Cassil?ndia Airport;BR;Brazil;SAM;South America;6/6/2022;CSS;Enrika Sabattier;On Time;Business;On Time
exl1wh;Wilbert;Rupke;Male;39;New Zealand;Naga Airport;PH;Philippines;AS;Asia;4/8/2022;WNP;Wilbert Rupke;Cancelled;Business;On Time
ldayBs;Milena;Roos;Female;25;China;Heiweni Airport;PG;Papua New Guinea;OC;Oceania;8/22/2022;HNI;Milena Roos;Delayed;Business;On Time
VrHbWH;Cissy;Trevear;Female;80;Philippines;King Salmon Airport;US;United States;NAM;North America;3/27/2022;AKN;Cissy Trevear;On Time;Business;On Time
H965dT;Inger;Denzey;Male;69;Tajikistan;Antonio B. Won Pat International Airport;GU;Guam;OC;Oceania;8/28/2022;GUM;Inger Denzey;On Time;Business;On Time
NwuwsD;Bernie;Awty;Female;11;Ukraine;Fundaci?n Airport;CO;Colombia;SAM;South America;4/29/2022;FDA;Bernie Awty;On Time;Business;On Time
23ts5N;Elset;Flindall;Female;42;Netherlands;Sandefjord Airport, Torp;NO;Norway;EU;Europe;4/2/2022;TRF;Elset Flindall;On Time;Business;On Time
hn6Bll;Lyssa;Abendroth;Female;5;Poland;R?st Airport;NO;Norway;EU;Europe;1/6/2022;RET;Lyssa Abendroth;Cancelled;Business;On Time
60vLpR;Gib;Gillespey;Male;57;Indonesia;Kalokol Airport;KE;Kenya;AF;Africa;10/21/2022;KLK;Gib Gillespey;Delayed;Business;On Time
DLW3FV;Delia;Vautin;Female;41;Indonesia;Cape May County Airport;US;United States;NAM;North America;12/8/2022;WWD;Delia Vautin;On Time;Business;On Time
M5wSGV;Sybyl;Gaul;Female;84;China;Wanigela Airport;PG;Papua New Guinea;OC;Oceania;7/6/2022;AGL;Sybyl Gaul;Cancelled;Business;On Time
uyU3rn;Simone;Halladay;Male;21;China;Longreach Airport;AU;Australia;OC;Oceania;9/17/2022;LRE;Simone Halladay;Delayed;Business;On Time
nQ9S6j;Olimpia;Bradden;Female;82;Greece;Katiola Airport;CI;C?te d'Ivoire;AF;Africa;8/23/2022;KTC;Olimpia Bradden;On Time;Business;On Time
75eGuc;Karel;Tollady;Female;36;Malaysia;Washington County Airport;US;United States;NAM;North America;3/2/2022;WSG;Karel Tollady;Delayed;Business;On Time
mHm1X3;Jennilee;Ramey;Female;52;France;Vallenar Airport;CL;Chile;SAM;South America;5/10/2022;VLR;Jennilee Ramey;Delayed;Business;On Time
69pWqA;Caty;Simion;Female;54;Ukraine;Los Chiles Airport;CR;Costa Rica;NAM;North America;2/14/2022;LSL;Caty Simion;Cancelled;Business;On Time
INAqST;Lisle;Hannah;Male;70;North Korea;Coronel Enrique Soto Cano Air Base;HN;Honduras;NAM;North America;4/14/2022;XPL;Lisle Hannah;Cancelled;Business;On Time
ds5vtI;Grayce;Furnell;Female;16;Russia;Manitouwadge Airport;CA;Canada;NAM;North America;12/9/2022;YMG;Grayce Furnell;Delayed;Business;On Time
sxbvAA;Cecil;Pikett;Male;31;China;Port of Poulsbo Marina Moorage Seaplane Base;US;United States;NAM;North America;2/18/2022;PUL;Cecil Pikett;Delayed;Business;On Time
rIRW9M;Marcellus;McKeaveney;Male;58;Ireland;Owatonna Degner Regional Airport;US;United States;NAM;North America;9/1/2022;OWA;Marcellus McKeaveney;On Time;Business;On Time
amJkKO;Brigitta;McPhate;Female;82;Mexico;Putao Airport;MM;Myanmar;AS;Asia;3/13/2022;PBU;Brigitta McPhate;On Time;Business;On Time
APX85r;Curtice;Cowlishaw;Male;62;China;M?nster Osnabr?ck Airport;DE;Germany;EU;Europe;6/22/2022;FMO;Curtice Cowlishaw;On Time;Business;On Time
Kr8x3z;Sterne;De Francisci;Male;89;Philippines;Naukati Bay Seaplane Base;US;United States;NAM;North America;8/9/2022;NKI;Sterne De Francisci;Delayed;Business;On Time
4ZAqZX;Clemmie;Waby;Female;51;Indonesia;Termas de R?o Hondo international Airport;AR;Argentina;SAM;South America;7/7/2022;RHD;Clemmie Waby;Cancelled;Business;On Time
sM4ljj;Lonee;Dargan;Female;60;Czech Republic;Hazyview Airport;ZA;South Africa;AF;Africa;12/10/2022;HZV;Lonee Dargan;Delayed;Business;On Time
KkcAOX;Chrotoem;Salery;Male;34;South Africa;Providenciales Airport;TC;Turks and Caicos Islands;NAM;North America;3/8/2022;PLS;Chrotoem Salery;Cancelled;Business;On Time
rVqf9I;Asher;Beecroft;Male;18;Cuba;Millville Municipal Airport;US;United States;NAM;North America;12/14/2022;MIV;Asher Beecroft;Cancelled;Business;On Time
98eg8B;Marys;Kloser;Female;15;Indonesia;Munbil Airport;PG;Papua New Guinea;OC;Oceania;2/27/2022;LNF;Marys Kloser;Cancelled;Business;On Time
8V3Kmn;Liva;Harnell;Female;33;Iran;Moanamani Airport;ID;Indonesia;AS;Asia;1/29/2022;ONI;Liva Harnell;Delayed;Business;On Time
1ZD3Km;Stephannie;Gosselin;Female;60;Thailand;Big Trout Lake Airport;CA;Canada;NAM;North America;7/1/2022;YTL;Stephannie Gosselin;Delayed;Business;On Time
vaQqm0;Heywood;Trayes;Male;40;Philippines;La Chinita International Airport;VE;Venezuela, Bolivarian Republic of;SAM;South America;11/15/2022;MAR;Heywood Trayes;On Time;Business;On Time
urXITT;Porter;Imort;Male;10;Tanzania;Bendigo Airport;AU;Australia;OC;Oceania;3/8/2022;BXG;Porter Imort;On Time;Business;On Time
tSOyGr;Felizio;Foreman;Male;89;Portugal;Houston Gulf Airport;US;United States;NAM;North America;10/25/2022;SPX;Felizio Foreman;Delayed;Business;On Time
p51uHI;Hymie;Alenov;Male;16;Finland;Las Vegas Municipal Airport;US;United States;NAM;North America;10/23/2022;LVS;Hymie Alenov;Cancelled;Business;On Time
BrItMz;Caryl;Taggert;Male;15;Philippines;Kalaeloa Airport;US;United States;NAM;North America;2/4/2022;JRF;Caryl Taggert;Delayed;Business;On Time
oBF6A3;Lurlene;Sprake;Female;53;China;Tbilisi International Airport;GE;Georgia;AS;Asia;9/15/2022;TBS;Lurlene Sprake;Delayed;Business;On Time
bqrA9M;Elsie;Gillum;Female;16;Philippines;Ceres Airport;BR;Brazil;SAM;South America;9/10/2022;0;Elsie Gillum;Delayed;Business;On Time
5xefQs;Britteny;Crehan;Female;3;China;Manicor? Airport;BR;Brazil;SAM;South America;6/10/2022;MNX;Britteny Crehan;On Time;Business;On Time
2mI77K;Ashlan;Beams;Female;43;Philippines;Ndalatandos Airport;AO;Angola;AF;Africa;1/13/2022;NDF;Ashlan Beams;Delayed;Business;On Time
1bYp5s;Coletta;Harbidge;Female;29;Honduras;Termal Airport;AR;Argentina;SAM;South America;11/11/2022;PRQ;Coletta Harbidge;Cancelled;Business;On Time
s3cUCI;Benedikta;Stiller;Female;67;Argentina;Maramuni Airport;PG;Papua New Guinea;OC;Oceania;8/21/2022;MWI;Benedikta Stiller;On Time;Business;On Time
0sAPvZ;Tulley;Merigeau;Male;88;Russia;Inishmore Aerodrome;IE;Ireland;EU;Europe;3/19/2022;IOR;Tulley Merigeau;On Time;Business;On Time
wFE1EV;Chloris;Pirozzi;Female;15;Indonesia;Arapoti Airport;BR;Brazil;SAM;South America;11/22/2022;AAG;Chloris Pirozzi;On Time;Business;On Time
